iris_id,insee_commune_id,commune_name,place_in_commune,has_income_data
692750106,69275,Décines-Charpieu,Charpieu,True
692750107,69275,Décines-Charpieu,Bonneveau,True
692750108,69275,Décines-Charpieu,Champ Blanc,True
692750109,69275,Décines-Charpieu,Roosevelt-Wilson,False
692750110,69275,Décines-Charpieu,La Soie,True
692750111,69275,Décines-Charpieu,Les Marais,False
692750112,69275,Décines-Charpieu,Grand Large-Montout,False
692760101,69276,Feyzin,Les Razes,True
692760102,69276,Feyzin,Géraniums-Champlantier-La Bégude,True
692760103,69276,Feyzin,Le Bandonnier-Les Maures,True
692770101,69277,Genas,Grandes Terres Revoisson,True
692770102,69277,Genas,Bourg,True
692770103,69277,Genas,Azieu,True
692770104,69277,Genas,Vurey,True
692790101,69279,Jonage,Nord,True
692790102,69279,Jonage,Sud,True
692820101,69282,Meyzieu,Le Rontet,True
692820102,69282,Meyzieu,Grand Large,True
692820103,69282,Meyzieu,Le Carreau Ouest,True
692820104,69282,Meyzieu,Le Carreau Nord,True
692820201,69282,Meyzieu,La Jacquière,True
692820202,69282,Meyzieu,Le Dérippe,True
692820203,69282,Meyzieu,Les Balmes,True
692820204,69282,Meyzieu,Les Gaulnes,False
692820301,69282,Meyzieu,Centre,True
692820401,69282,Meyzieu,Les Panettes,False
692820402,69282,Meyzieu,Le Fort,True
692820403,69282,Meyzieu,Les Plantées,True
692820501,69282,Meyzieu,Mathiolan,True
692820502,69282,Meyzieu,Le Trillet,True
692820601,69282,Meyzieu,Les Marais,False
692830101,69283,Mions,Mions Nord,True
692830102,69283,Mions,Mions Centre,True
692830103,69283,Mions,Mions Ouest,True
692830104,69283,Mions,Mions Sud-Est,True
692860101,69286,Rillieux-la-Pape,Vancia,True
692860102,69286,Rillieux-la-Pape,Crépieux,True
692860201,69286,Rillieux-la-Pape,Alagniers Sud,True
692860202,69286,Rillieux-la-Pape,Mont Blanc,True
692860301,69286,Rillieux-la-Pape,Velette,True
692860302,69286,Rillieux-la-Pape,Leclerc,True
692860303,69286,Rillieux-la-Pape,Semailles Sud,True
692860304,69286,Rillieux-la-Pape,Semailles Nord,True
692860401,69286,Rillieux-la-Pape,Ravel,True
692860402,69286,Rillieux-la-Pape,Alagniers Nord,True
692860501,69286,Rillieux-la-Pape,Perica-La Roue,True
692860502,69286,Rillieux-la-Pape,Village,True
692870101,69287,Saint-Bonnet-de-Mure,Plein Soleil Zone Industrielle,True
692870102,69287,Saint-Bonnet-de-Mure,Les Hauts de Saint-Bonnet,True
692900101,69290,Saint-Priest,Bellevue,True
692900102,69290,Saint-Priest,Alpes,True
692900103,69290,Saint-Priest,Diderot-Aliende,True
692900104,69290,Saint-Priest,Colette-Plaine de Sayte,True
692900105,69290,Saint-Priest,Herriot-Carré Rostand,True
692900201,69290,Saint-Priest,Fouillouse,True
692900202,69290,Saint-Priest,Marendiers,True
692900301,69290,Saint-Priest,Cité Berliet-La Gare,True
692900302,69290,Saint-Priest,Garibaldi,True
692900401,69290,Saint-Priest,Bel-Air 1,True
692900402,69290,Saint-Priest,Bel-Air 2,True
692900403,69290,Saint-Priest,Bel-Air 3,True
692900404,69290,Saint-Priest,La Cordière,False
692900405,69290,Saint-Priest,Ménival-Clairon,True
692900501,69290,Saint-Priest,Revaison Ouest,True
692900502,69290,Saint-Priest,Revaison Est,True
692900601,69290,Saint-Priest,Village Ouest,True
692900602,69290,Saint-Priest,Village Est,True
692900701,69290,Saint-Priest,Porte des Alpes,True
692900702,69290,Saint-Priest,Mi-Plaine-Manissieux,True
692910101,69291,Saint-Symphorien-d'Ozon,Centre Nord-Est,True
692910102,69291,Saint-Symphorien-d'Ozon,Centre Sud-Ouest,True
693810101,69381,,Terreaux-Bât d'Argent,True
693810102,69381,,Louis Pradel,False
693810201,69381,,Griffon-Royale,True
693810202,69381,,Capucins-Griffon,True
693810301,69381,,Grande Côte-Bon Pasteur,True
693810302,69381,,Trois Gaules,True
693810303,69381,,Annonciade-Saint-Benoit,True
693810304,69381,,Chardonnet,True
693810401,69381,,Normale-Chartreux,True
693810402,69381,,Giraud-Saint-Vincent,True
693810501,69381,,Mairie-Martinière,True
693820101,69382,,La Bourse-Grenette,True
693820102,69382,,Mercière-Grolée,True
693820103,69382,,Jacobins,False
693820201,69382,,Hôtel-Dieu,False
693820202,69382,,Bellecour-Antonin Gourju,True
693820203,69382,,Grande Poste,False
693820204,69382,,Bellecour-Sala,True
693820301,69382,,Vaubecour-Mairie,True
693820302,69382,,Ampère-Ainay,True
693820401,69382,,Gailleton-Auguste Comte,True
693820402,69382,,Carnot-Charité,True
693820501,69382,,Montrochet-Marché-Gare,False
693820502,69382,,Rambaud-Seguin,True
693820503,69382,,Verdun-Suchet,True
693820504,69382,,Sainte-Blandine-Casimir Perier,True
693830101,69383,,Préfecture,False
693830102,69383,,Jussieu,True
693830103,69383,,Les Halles,True
693830104,69383,,Bonnel-Servient,True
693830105,69383,,Mutualité-Liberté,True
693830201,69383,,Moncey,True
693830202,69383,,Voltaire,True
693830203,69383,,Saxe-Villeroy,True
693830204,69383,,Saint-Amour,True
693830205,69383,,Mairie-Saint-Sacrement,True
693830301,69383,,Part Dieu,True
693830302,69383,,Danton-Bir Hakeim,True
693830401,69383,,Villette Gare,True
693830402,69383,,Richerand-Petites Sœurs,True
693830403,69383,,Pompidou,False
693830404,69383,,Baraban-Ferrandière,True
693830405,69383,,Saint-Anne de Baraban,True
693830501,69383,,Villette-Paul Bert,True
693830502,69383,,Paul Bert-Maisons Neuves,True
693830601,69383,,Rouget de Lisle-Félix Faure,True
693830602,69383,,Dauphiné-Montluc,True
693830603,69383,,Saint-Maximin-Sisley,True
693830604,69383,,Montbrilland-Guilloud,True
693830701,69383,,Genas CFEL,True
693830702,69383,,Jules Verne-Acacias,True
693830703,69383,,Monchat-Bonnand,True
693830801,69383,,Feuillat Harmonie,True
693830802,69383,,Trarieux-Lacassagne,True
693830803,69383,,Grange Blanche,False
693830804,69383,,Chaussagne Desgenettes,True
693830901,69383,,Richard Vitton-Docteur Long,True
693830902,69383,,Chambovet-Pinel,True
693840101,69384,,Herbouville-Gros Caillou,True
693840102,69384,,Boucle Louis Thevenet,True
693840103,69384,,Commandant Arnaud-Dumont d'Urville,True
693840201,69384,,Hôpital-Saint-Denis,False
693840202,69384,,Grande Rue-Bertone,True
693840203,69384,,Place Croix Rousse-Austerlitz,True
693840204,69384,,Cuire Canuts,True
693840301,69384,,Deleuvre-Henon,True
693840302,69384,,Canuts-Denfert-Rochereau,True
693840303,69384,,Mairie-Tabareau,True
693840401,69384,,Saint-Exupéry-Popy,True
693840402,69384,,Flammarion Bony,True
693840403,69384,,Bony Bonnet,True
693840501,69384,,Lyon Plage-Ypres,True
693840502,69384,,Gillet Serein,True
693850101,69385,,Saint-Paul,True
693850102,69385,,Saint-Jean,True
693850103,69385,,Saint-Georges,True
693850104,69385,,Quarantaine-Les Étroits,True
693850201,69385,,Fourvière-Antiquaille,False
693850202,69385,,La Sarra,True
693850203,69385,,Loyasse-Saint-Just,True
693850204,69385,,Radisson-Choulans,True
693850301,69385,,Champvert Sud,True
693850302,69385,,Champvert Mairie,True
693850401,69385,,Debrousse,False
693850402,69385,,Saint-Irénée,False
693850403,69385,,Les Castors-Les Granges,True
693850404,69385,,Albéric Pont,True
693850501,69385,,Les Battières,True
693850502,69385,,Ménival,True
693850503,69385,,Pierre Valdo,True
693850504,69385,,La Plaine Charcot,True
693850601,69385,,Joliot Curie-Les Aqueducs,True
693850602,69385,,Point du Jour,True
693850603,69385,,La Garde,True
693860101,69386,,Cité Internationale,False
693860102,69386,,Le Parc,False
693860103,69386,,Les Belges,True
693860104,69386,,L'Helvétie,True
693860201,69386,,Puvis de Chavannes,True
693860202,69386,,Mongolfier-Le Lycée,True
693860301,69386,,Maréchal Lyautey,True
693860302,69386,,Kléber,True
693860303,69386,,Vitton,True
693860304,69386,,Les Brotteaux,True
693860401,69386,,Molière,True
693860402,69386,,Saxe-Bossuet,True
693860403,69386,,Edgard Quinet,True
693860501,69386,,Mairie,True
693860502,69386,,L'Europe,True
693860503,69386,,Vauban,True
693860601,69386,,Jules Ferry,True
693860602,69386,,Bossuet Ney,True
693860603,69386,,Juliette Récamier,True
693860701,69386,,Bellecombe-Thiers,True
693860702,69386,,Les Charmettes-Lafayette,True
693870101,69387,,Pasteur,True
693870102,69387,,Universités,True
693870103,69387,,Centre Berthelot,True
693870201,69387,,Saint-Michel,True
693870202,69387,,Le Prado,True
693870203,69387,,Mairie,True
693870301,69387,,Victor Basch,True
693870302,69387,,Saint-Louis,True
693870401,69387,,Domer,True
693870402,69387,,Jean Macé,True
693870403,69387,,Route de Vienne,True
693870501,69387,,Jules Brunard,True
693870502,69387,,Stalingrad,True
693870503,69387,,Lamothe,True
693870601,69387,,Yves Farges,True
693870602,69387,,Le Fleuve,True
693870603,69387,,Le Rhône,True
693870701,69387,,L'Artillerie-La Gare,True
693870703,69387,,Cité Jardin,True
693870704,69387,,Jean-Jaurès Sud,True
693870705,69387,,Jean-Jaurès Nord,True
693870801,69387,,Marcel Mérieux,True
693870802,69387,,Tony Garnier,True
693870901,69387,,La Mouche-Le Port,False
693880101,69388,,Jean Moulin,True
693880102,69388,,Colbert,True
693880104,69388,,Marius Berliet Nord,True
693880105,69388,,Marius Berliet Sud,True
693880202,69388,,Les Alouettes-Bachut,True
693880203,69388,,Montplaisir Nord,True
693880204,69388,,Montplaisir Sud,True
693880301,69388,,Laennec,True
693880302,69388,,Rockefeller-La Buire,True
693880303,69388,,Bataille,True
693880401,69388,,Latarget-Mermoz,True
693880402,69388,,La Trinité-Mermoz,True
693880403,69388,,Genton-Ranvier,True
693880404,69388,,Mairie,True
693880501,69388,,Pinel Santy,True
693880502,69388,,La Plaine,True
693880503,69388,,Général André,True
693880601,69388,,Langlet Santy,True
693880602,69388,,Grange Rouge,True
693880603,69388,,Viviani,True
693880701,69388,,Le Bocage,True
693880702,69388,,États-Unis,True
693880801,69388,,Moulin à Vent,True
693880802,69388,,Audibert-La Virotte,True
693880901,69388,,Petite Guille,True
693880902,69388,,Grand Trou,True
693880903,69388,,Montagny-Saint-Jean de Dieu,True
693890101,69389,,Montessuy-Le Vergoin,True
693890102,69389,,Les Trois Gouttes-Grand Champ,True
693890103,69389,,Louis Bouquet-Jean Perrin,True
693890104,69389,,Balmont Est,True
693890201,69389,,L'Industrie-Le Bourg,True
693890202,69389,,La Gare d'Eau,False
693890203,69389,,Rochecardon-Gare de Vaise,True
693890301,69389,,Salengro,True
693890302,69389,,Saint-Simon-Marietton,True
693890303,69389,,Mairie,True
693890401,69389,,Saint-Pierre de Vaise,True
693890402,69389,,Arloing-l'Observance,True
693890403,69389,,Le Béal-Gorge de Loup,True
693890501,69389,,La Grivière,True
693890502,69389,,Champvert Nord,True
693890604,69389,,La Sauvegarde,True
693890605,69389,,Balmont le Fort,True
693890606,69389,,Le Château,True
693890607,69389,,Le Plateau,True
702790101,70279,Gray,Extérieur Haut,True
702790102,70279,Gray,Ville Basse et Centre Ville,True
702790103,70279,Gray,Ville Haute et Extérieur Bas,True
702850101,70285,Héricourt,Centre Ville,True
702850102,70285,Héricourt,Faubourg de Belfort,True
702850104,70285,Héricourt,ZUP et Nouveaux Quartiers,True
702850105,70285,Héricourt,Tavey,True
703100101,70310,Lure,Centre Ville,True
703100102,70310,Lure,Mortard,True
703100103,70310,Lure,Pologne,True
703110101,70311,Luxeuil-les-Bains,Centre Nord,True
703110102,70311,Luxeuil-les-Bains,Centre Sud,True
703110103,70311,Luxeuil-les-Bains,Messier,True
703110104,70311,Luxeuil-les-Bains,Stade,True
705500101,70550,Vesoul,Rèpes-Pontarcher,True
705500102,70550,Vesoul,Grand Montmarin,True
705500103,70550,Vesoul,Vesoul Ouest,True
705500104,70550,Vesoul,Grand Grésil-Stade,True
705500105,70550,Vesoul,Centre Sud,True
705500106,70550,Vesoul,Centre Nord-Saint-Ferjeux,True
705500107,70550,Vesoul,Jean-Jaurès-Petit-Banque,True
710140101,71014,Autun,Collectif Saint-Pantaléon,False
710140102,71014,Autun,Individuel Saint-Pantaléon et Les Ormes,True
710140103,71014,Autun,Saint-Jean-Saint-André,True
710140104,71014,Autun,Gare et Centre Ville Nord,True
710140105,71014,Autun,Parc Nord et Saintandoche,True
710140106,71014,Autun,Parc Sud-Moulin du Vallon,True
710140107,71014,Autun,Saint-Branchez-Croix Verte,True
710140108,71014,Autun,Centre Ville,True
710140109,71014,Autun,Lorme,False
710140110,71014,Autun,Zone d'Activités d'Autun Nord,False
710400101,71040,Blanzy,Ouest,True
710400102,71040,Blanzy,Nord,True
710400103,71040,Blanzy,Est,True
710470101,71047,Bourbon-Lancy,Ville et Environs,True
710470102,71047,Bourbon-Lancy,Périphérique,True
710730101,71073,Chagny,Centre Ville,True
710730102,71073,Chagny,Périphérie,True
710760101,71076,Chalon-sur-Saône,Le Stade,False
710760102,71076,Chalon-sur-Saône,La Fontaine aux Loups,False
710760103,71076,Chalon-sur-Saône,Saint-Gobain-Clair Logis,True
710760104,71076,Chalon-sur-Saône,Plateau Saint-Jean,True
710760105,71076,Chalon-sur-Saône,Saint-Jean des Vignes,True
710760106,71076,Chalon-sur-Saône,Deliry,True
710760107,71076,Chalon-sur-Saône,Prés Saint-Jean Lac,True
710760108,71076,Chalon-sur-Saône,Prés Saint-Jean Sud,True
710760109,71076,Chalon-sur-Saône,Prés Saint-Jean Nord,True
710760110,71076,Chalon-sur-Saône,Aubépin,True
710760111,71076,Chalon-sur-Saône,Champ Fleuri-Verrerie,True
710760112,71076,Chalon-sur-Saône,Colombière,True
710760113,71076,Chalon-sur-Saône,Garibaldi,True
710760114,71076,Chalon-sur-Saône,Laennec,True
710760115,71076,Chalon-sur-Saône,Citadelle,True
710760116,71076,Chalon-sur-Saône,Matthias,True
710760117,71076,Chalon-sur-Saône,Centre,True
710760118,71076,Chalon-sur-Saône,Écusson-Île Saint-Laurent,True
710760119,71076,Chalon-sur-Saône,Boucicaut-Saint-Cosme,True
710760120,71076,Chalon-sur-Saône,Bellevue-Charreaux,True
710760197,71076,Chalon-sur-Saône,Zone Industrielle Sud,False
710760198,71076,Chalon-sur-Saône,Zone Industrielle et Portuaire Nord,False
710760199,71076,Chalon-sur-Saône,La Thalie,False
711050101,71105,Charnay-lès-Mâcon,La Verchère,True
711050102,71105,Charnay-lès-Mâcon,La Coupée,True
711050103,71105,Charnay-lès-Mâcon,Lévigny-Le Bourg,True
711180101,71118,Châtenoy-le-Royal,Nord,True
711180102,71118,Châtenoy-le-Royal,Sud,True
711180103,71118,Châtenoy-le-Royal,La Thalie,False
711530101,71153,Creusot,Parc de la Verrerie-Quartier du Guide,True
711530102,71153,Creusot,Saint-Laurent-Molette,True
711530103,71153,Creusot,La Couronne-Saint-Henri,True
711530104,71153,Creusot,La Chaume-Les Riaux,False
711530105,71153,Creusot,Montporcher-Canada,True
711530106,71153,Creusot,Mouillelongue,True
711530107,71153,Creusot,Tennis,False
711530108,71153,Creusot,Harfleur,False
711530109,71153,Creusot,Croix Menée-Chanliau,True
711530110,71153,Creusot,Foch,True
711530111,71153,Creusot,Hôtel Dieu-Montagne du Nom,True
711530112,71153,Creusot,Quartier des Prés,True
711530113,71153,Creusot,La Marolle-Les Vernizeaux,True
711530114,71153,Creusot,Plaine des Riaux-Cité Industrielle,False
711530115,71153,Creusot,Quartier des Combes,False
711760101,71176,Digoin,La Briérette,True
711760102,71176,Digoin,Neuzy-Le Verdier-Vigny,True
711760103,71176,Digoin,Centre Ville,True
711760104,71176,Digoin,Le Launay,True
712300101,71230,Gueugnon,ZAC des Bruyères,True
712300102,71230,Gueugnon,Quartier Haut,True
712300103,71230,Gueugnon,Les Gachères,True
712300104,71230,Gueugnon,Quartier Bas,True
712300199,71230,Gueugnon,Zone d'Activités Ugine,False
712630101,71263,Louhans,Louhans,True
712630102,71263,Louhans,Châteaurenaud,True
712700101,71270,Mâcon,Sennecé-Saint-Jean-le-Priche,True
712700102,71270,Mâcon,Flacé-Liberté,True
712700103,71270,Mâcon,Perrières,True
712700104,71270,Mâcon,Saugeraies,False
712700105,71270,Mâcon,Centre Nord,True
712700106,71270,Mâcon,Héritan-Neuf Clés,True
712700107,71270,Mâcon,Centre Ville,True
712700108,71270,Mâcon,Bioux,True
712700109,71270,Mâcon,Pillet-Champlevert,True
712700110,71270,Mâcon,La Chanaye-Fontenailles,True
712700111,71270,Mâcon,Blanchettes,True
712700112,71270,Mâcon,Herriot,True
712700113,71270,Mâcon,Loché,False
712700114,71270,Mâcon,Flacé-Bel Horizon,True
712700115,71270,Mâcon,Gautriats,True
712700116,71270,Mâcon,Girouette-Murgerets,True
712700117,71270,Mâcon,Marbé,True
712709801,71270,Mâcon,Zone Industrielle Sud-Marans,False
712709802,71270,Mâcon,Centre Hospitalier,False
712709803,71270,Mâcon,Parc Nord,False
713060101,71306,Montceau-les-Mines,Le Bois du Verne,True
713060102,71306,Montceau-les-Mines,Magny-Bois Garnier,True
713060103,71306,Montceau-les-Mines,La Saule,True
713060104,71306,Montceau-les-Mines,Sainte-Salengro,True
713060105,71306,Montceau-les-Mines,Bellevue,True
713060106,71306,Montceau-les-Mines,Les Rives du Plessis,True
713060107,71306,Montceau-les-Mines,Bois Roullot,True
713060108,71306,Montceau-les-Mines,Centre Ville,True
713060109,71306,Montceau-les-Mines,Bel-Air,True
713060110,71306,Montceau-les-Mines,Zone d'Activités,False
713100101,71310,Montchanin,Est,True
713100102,71310,Montchanin,Ouest,True
713420101,71342,Paray-le-Monial,Quartier du Pape,True
713420102,71342,Paray-le-Monial,Quartier du Futur,True
713420103,71342,Paray-le-Monial,Quartier Vert,True
713420104,71342,Paray-le-Monial,Quartier du Soleil,True
714450101,71445,Saint-Marcel,Nord,True
714450102,71445,Saint-Marcel,Sud,True
714750101,71475,Saint-Rémy,Centre Ville,True
714750102,71475,Saint-Rémy,Nord,True
714750103,71475,Saint-Rémy,Cortelin-Le Bourg-Taisey,True
714860101,71486,Saint-Vallier,Centre Ville,True
714860102,71486,Saint-Vallier,Bois Francs-Le Parc-Le Poivre,True
714860103,71486,Saint-Vallier,Les Goujons-La Saule-Le Vernois,True
714860104,71486,Saint-Vallier,Gautherets-Écuyer-Bois Perrauds,True
714990101,71499,Sanvignes-les-Mines,Centre,True
714990102,71499,Sanvignes-les-Mines,Périphérique,True
715430101,71543,Tournus,Centre Ville,True
715430102,71543,Tournus,Périphérie,True
720030101,72003,Allonnes,Les Ruisseaux,True
720030102,72003,Allonnes,Le Chaoué,True
720030103,72003,Allonnes,La Tour aux Fées,True
720030104,72003,Allonnes,Les Perrières,True
720030105,72003,Allonnes,Campagne-Hautes Métairies,True
720080101,72008,Arnage,La Gautrie,True
720080102,72008,Arnage,Bourg et Écarts,True
720580101,72058,Changé,Le Bourg,True
720580102,72058,Changé,Campagne,True
720710101,72071,Montval-sur-Loir,Nord-Est-Sud-Ouest,True
720710102,72071,Montval-sur-Loir,Sud-Est-Nord-Ouest,True
720710201,72071,Montval-sur-Loir,Montabon,False
720710301,72071,Montval-sur-Loir,Vouvray-sur-Loir,False
720950101,72095,Coulaines,Bellevue,True
720950102,72095,Coulaines,Centre-Closerie,True
720950103,72095,Coulaines,Bas Coulaines,True
721240101,72124,Écommoy,Ouest D338,True
721240102,72124,Écommoy,Est D338,True
721320101,72132,Ferté-Bernard,Nord-Ouest,True
721320102,72132,Ferté-Bernard,Nord-Est,True
721320103,72132,Ferté-Bernard,Sud-Est,True
721320104,72132,Ferté-Bernard,Sud-Ouest,True
721320105,72132,Ferté-Bernard,Zone Industrielle-Route de Mamers-Les Ajeux,False
721540101,72154,Flèche,Centre Ville Sud,True
721540102,72154,Flèche,Centre Ville Nord,True
721540103,72154,Flèche,Notre-Dame des Vertus,True
721540104,72154,Flèche,Verron,True
721540105,72154,Flèche,Saint-Germain du Val,True
721540106,72154,Flèche,Sainte-Colombe-Monnerie,True
721540107,72154,Flèche,Zone Industrielle,True
721760101,72176,Lude,Nord,True
721760102,72176,Lude,Sud,True
721760201,72176,Lude,Dissé-sous-le-Lude,False
721800101,72180,Mamers,Nord,True
721800102,72180,Mamers,Sud,True
721810101,72181,Mans,Vieux Mans,True
721810102,72181,Mans,Courboulay,True
721810103,72181,Mans,Jacobins-République,True
721810201,72181,Mans,Leclerc,True
721810202,72181,Mans,Gare,True
721810203,72181,Mans,Nationale,True
721810301,72181,Mans,Mission,True
721810302,72181,Mans,Monthéard,True
721810401,72181,Mans,Mutuelles,True
721810402,72181,Mans,Sainte-Croix,True
721810501,72181,Mans,La Butte,True
721810502,72181,Mans,Haut de Gazonfier,True
721810503,72181,Mans,Bas de Gazonfier,True
721810601,72181,Mans,Tessé,True
721810602,72181,Mans,Jardin des Plantes,True
721810701,72181,Mans,Clairfontaine,True
721810702,72181,Mans,Yzeuville,True
721810801,72181,Mans,Banjan-Croix de Pierre,True
721810802,72181,Mans,Bellevue,True
721810803,72181,Mans,Fontenelles,True
721810804,72181,Mans,Maillets-Isaac,True
721810901,72181,Mans,Villaret,True
721810902,72181,Mans,Meslier,True
721811001,72181,Mans,Batignolles,True
721811002,72181,Mans,Sables d'Or,True
721811003,72181,Mans,Miroir,True
721811101,72181,Mans,Saint-Georges,True
721811102,72181,Mans,Riffaudières,True
721811103,72181,Mans,Olivier Heuzé,True
721811201,72181,Mans,Carnot,True
721811202,72181,Mans,Saint-Pavin,True
721811203,72181,Mans,Pâtis Saint-Lazare,True
721811301,72181,Mans,Hôpital-Chanzy,True
721811302,72181,Mans,Chasse Royale,True
721811303,72181,Mans,Pré,True
721811401,72181,Mans,Cadran,True
721811402,72181,Mans,Épine,True
721811501,72181,Mans,Gallière,True
721811502,72181,Mans,Boussinière,True
721811601,72181,Mans,Université,True
721811602,72181,Mans,Ardriers,True
721811701,72181,Mans,Sablonnière,True
721811702,72181,Mans,Sablons centre,True
721811703,72181,Mans,Newton,True
721811801,72181,Mans,Petit Louvre,True
721811802,72181,Mans,Épau,True
721811803,72181,Mans,Gué Bernisson,True
721811901,72181,Mans,Jaurès Crétois,True
721811902,72181,Mans,Jaurès Bertinière,True
721812001,72181,Mans,Pontlieue,True
721812002,72181,Mans,Michel-Ange,True
721812101,72181,Mans,Ronceray,True
721812102,72181,Mans,Glonnières,True
721812201,72181,Mans,Cité des Pins,True
721812202,72181,Mans,Vert Galant,True
721812301,72181,Mans,Christ Sauveur,True
721812302,72181,Mans,Marcel Paul,True
721812303,72181,Mans,Sources,True
721812401,72181,Mans,Pavoine,True
721812402,72181,Mans,Maroc,True
721812403,72181,Mans,Oasis,True
721812501,72181,Mans,Funay,True
721812502,72181,Mans,Bruyères,True
721812601,72181,Mans,Z.A. Zone commerciale sud,False
721812701,72181,Mans,Z.A. Novaxis,False
721812801,72181,Mans,Z.A. Nord,False
721812901,72181,Mans,Z.A. Zone industrielle sud 1,False
721812902,72181,Mans,Z.A. Zone industrielle sud 2,False
721813001,72181,Mans,Étangs Chauds,False
721813101,72181,Mans,Circuit,False
721813201,72181,Mans,Vallée Saint-Blaise,False
722130101,72213,Mulsanne,Nord,True
722130102,72213,Mulsanne,Sud-Hors Agglomération,True
722640101,72264,Sablé-sur-Sarthe,Gastines-Leclerc,True
722640102,72264,Sablé-sur-Sarthe,Montreux,True
722640103,72264,Sablé-sur-Sarthe,Le Pré,True
722640104,72264,Sablé-sur-Sarthe,Rocade- Chartrie,True
722640105,72264,Sablé-sur-Sarthe,Centre,True
722640106,72264,Sablé-sur-Sarthe,Z.A. Pont-Aubrée,False
722640107,72264,Sablé-sur-Sarthe,Z.A. Tuileries-Hôpital,False
730080101,73008,Aix-les-Bains,Centre Ville-Nord,True
730080102,73008,Aix-les-Bains,Centre Ville-Sud,True
730080201,73008,Aix-les-Bains,Mémard-Corsuet,True
730080202,73008,Aix-les-Bains,Rondeau-Bord du Lac,True
730080203,73008,Aix-les-Bains,Italie-Jacotot,True
730080204,73008,Aix-les-Bains,Quartier Lepic,True
730080301,73008,Aix-les-Bains,Lafin,True
730080302,73008,Aix-les-Bains,Saint-Simond,True
730080401,73008,Aix-les-Bains,Tir aux Pigeons,True
730080402,73008,Aix-les-Bains,Chantemerle-Saint-Pol,True
730080403,73008,Aix-les-Bains,Marlioz,True
730110101,73011,Albertville,Conflans,True
730110102,73011,Albertville,Centre Ville,True
730110103,73011,Albertville,Saint-Sigismond,True
730110104,73011,Albertville,Jean Jaurès-Jean Moulin-Ripaille,True
730110105,73011,Albertville,Val des Roses,True
730110106,73011,Albertville,Plaine d'Albertville,True
730540101,73054,Bourg-Saint-Maurice,Chef-lieu,True
730540102,73054,Bourg-Saint-Maurice,Villages et Station Arcs,True
730650101,73065,Chambéry,Bellevue,True
730650201,73065,Chambéry,Biollay 1,True
730650202,73065,Chambéry,Biollay 2,True
730650301,73065,Chambéry,Stade 1,True
730650302,73065,Chambéry,Stade 2,True
730650303,73065,Chambéry,Stade 3,True
730650401,73065,Chambéry,Bissy 1,True
730650402,73065,Chambéry,Bissy 2,True
730650501,73065,Chambéry,Chambéry le Vieux,True
730650601,73065,Chambéry,Chambéry le Haut 1,True
730650602,73065,Chambéry,Chambéry le Haut 2,True
730650603,73065,Chambéry,Chambéry le Haut 3,True
730650604,73065,Chambéry,Chambéry le Haut 4,True
730650605,73065,Chambéry,Chambéry le Haut 5,True
730650701,73065,Chambéry,Chantemerle,True
730650801,73065,Chambéry,Mérande 1,True
730650802,73065,Chambéry,Mérande 2,True
730650901,73065,Chambéry,Centre Ville 1,True
730650902,73065,Chambéry,Centre Ville 2,True
730650903,73065,Chambéry,Centre Ville 3,True
730651001,73065,Chambéry,Montmélian 1,True
730651002,73065,Chambéry,Montmélian 2,True
730870101,73087,Cognin,Nord,True
730870102,73087,Cognin,Sud,True
731790101,73179,Motte-Servolex,Centre-Est,True
731790102,73179,Motte-Servolex,Nord-Ouest,True
731790103,73179,Motte-Servolex,Sud-Ouest,True
731790104,73179,Motte-Servolex,Hameaux,True
732130101,73213,Ravoire,Nord-Est,True
732130102,73213,Ravoire,Centre,True
732130103,73213,Ravoire,Ouest,True
732220101,73222,Saint-Alban-Leysse,Sud,True
732220102,73222,Saint-Alban-Leysse,Nord,True
732480101,73248,Saint-Jean-de-Maurienne,Bastille-L'Épine,True
732480102,73248,Saint-Jean-de-Maurienne,Centre Ville,True
732480103,73248,Saint-Jean-de-Maurienne,Chaudannes-Clapeys Est,True
732480104,73248,Saint-Jean-de-Maurienne,Périphérie,True
733030101,73303,Ugine,Vieux Ugine,True
733030102,73303,Ugine,Ugine Récent et Usine,True
733030103,73303,Ugine,Hameaux et Héry-Ugine,True
740080101,74008,Ambilly,Ouest,True
740080102,74008,Ambilly,Est,True
740100101,74010,Annecy,Courier,True
740100102,74010,Annecy,Bonlieu,True
740100103,74010,Annecy,Vieille Ville,True
740100201,74010,Annecy,Semnoz,False
740100202,74010,Annecy,Marquisats,False
740100203,74010,Annecy,Vovray,False
740100204,74010,Annecy,Loverchy,True
740100205,74010,Annecy,Gare,True
740100301,74010,Annecy,SNR,False
740100302,74010,Annecy,Hirondelles,True
740100303,74010,Annecy,Romains,True
740100304,74010,Annecy,Galbert,True
740100401,74010,Annecy,Albigny,True
740100402,74010,Annecy,Salomons,True
740100403,74010,Annecy,Parmelan,True
740100404,74010,Annecy,Coteau,True
740100501,74010,Annecy,Vernet,True
740100502,74010,Annecy,Fier,True
740100503,74010,Annecy,Genève,True
740100601,74010,Annecy,Novel-Annapurna,True
740100602,74010,Annecy,Novel-Louis Armand,True
740100603,74010,Annecy,Les Fins,True
740100604,74010,Annecy,Novel-Teppes,True
740100701,74010,Annecy,Annecy-le-Vieux-Albigny,True
740100702,74010,Annecy,Pommaries,True
740100703,74010,Annecy,Champ de Maïs,True
