iris_id,commune_name,place_in_commune,menages_fiscaux_imposes_pct,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_autres_revenus_pct
690720104,Dardilly,Centre,72.0,12.0,21750.0,32260.0,45370.0,12880.0,63700.0,67.7,22.0,10.3
690720105,Dardilly,Est,66.0,13.0,20140.0,29570.0,44230.0,11310.0,64030.0,70.5,22.0,7.5
690720106,Dardilly,Ouest,79.0,6.0,27620.0,40900.0,61860.0,17960.0,90980.0,70.9,16.8,12.3
690810101,Écully,Les Sources,29.0,57.0,7100.0,12210.0,19520.0,2310.0,25180.0,61.7,37.5,0.8
690810102,Écully,Vianney,59.0,19.0,17120.0,26940.0,44270.0,8410.0,64350.0,62.6,27.7,9.7
690810104,Écully,Les Serres-Tronchon,67.0,15.0,17900.0,33430.0,60230.0,9480.0,90980.0,66.2,20.9,12.9
690810105,Écully,Vivier,83.0,3.0,29970.0,41640.0,59340.0,20800.0,93750.0,63.4,20.3,16.3
690810201,Écully,Pole Enseignement-Recherche,65.0,15.0,18680.0,28850.0,42310.0,9910.0,61380.0,68.1,21.0,10.9
690810202,Écully,Centre,63.0,15.0,18750.0,28870.0,42630.0,10350.0,62060.0,58.1,28.5,13.4
690810301,Écully,Charlier,70.0,14.0,19750.0,30120.0,44250.0,10480.0,62190.0,66.1,23.1,10.8
690810302,Écully,Valvert,78.0,6.0,27600.0,39920.0,59380.0,18140.0,88330.0,47.5,35.4,17.1
690880101,Fontaines-sur-Saône,Le Bourg,60.0,18.0,16480.0,24060.0,31790.0,9520.0,41200.0,70.8,26.4,2.8
690880102,Fontaines-sur-Saône,Bord de Saône,67.0,11.0,19400.0,28160.0,42540.0,12970.0,64260.0,72.4,20.4,7.2
690880103,Fontaines-sur-Saône,Les Marronniers,57.0,23.0,14400.0,23490.0,33180.0,7480.0,48310.0,63.6,24.6,11.8
690890101,Francheville,Francheville-Le Haut-Bruissin,79.0,5.0,27750.0,38120.0,53110.0,19800.0,77420.0,64.8,22.2,13.0
690890102,Francheville,Francheville-Le Haut Centre,71.0,11.0,22050.0,31360.0,45270.0,12200.0,66170.0,70.4,21.7,7.9
690890201,Francheville,Francheville-Le Bas Sud,68.0,14.0,18920.0,26460.0,34990.0,11310.0,44710.0,70.0,25.4,4.6
690890202,Francheville,Francheville-Le Bas Nord,64.0,18.0,17280.0,25450.0,35740.0,9620.0,50560.0,70.9,24.8,4.3
690890301,Francheville,Bel-Air Alai,65.0,15.0,18360.0,26830.0,36840.0,10080.0,51480.0,75.6,17.0,7.4
690910101,Givors,Vernes Haut,19.0,67.0,6050.0,10530.0,16280.0,650.0,23180.0,69.6,28.8,1.6
690910102,Givors,Bas Vernes,25.0,65.0,5310.0,10440.0,17720.0,510.0,25160.0,76.4,22.8,0.8
690910103,Givors,Les Coteaux,59.0,13.0,18130.0,24170.0,31410.0,11550.0,39090.0,71.6,24.3,4.1
690910201,Givors,Les Plaines,34.0,47.0,7420.0,14610.0,22470.0,1590.0,30230.0,66.7,31.2,2.1
690910202,Givors,Canal,31.0,47.0,7020.0,14500.0,21820.0,550.0,28480.0,68.8,28.5,2.7
690910203,Givors,Centre Ville,38.0,46.0,8400.0,15030.0,22190.0,3250.0,29530.0,71.3,24.3,4.4
690910301,Givors,Freydière-Bans,46.0,27.0,12900.0,20240.0,27250.0,4140.0,34750.0,70.7,26.3,3.0
690920101,Gleizé,La Chartonnière,57.0,15.0,17480.0,23980.0,31340.0,10910.0,42470.0,62.2,31.3,6.5
690920102,Gleizé,Ouilly Les Rousses Chervinges,53.0,22.0,14810.0,22440.0,32950.0,7270.0,44370.0,65.9,27.2,6.9
690920103,Gleizé,Le Bourg La Claire,51.0,25.0,14220.0,23070.0,33170.0,6600.0,52890.0,62.8,31.6,5.6
690960101,Grigny-sur-Rhône,Centre Ville,48.0,28.0,12730.0,19700.0,26840.0,6500.0,34580.0,74.2,23.5,2.3
690960102,Grigny-sur-Rhône,Les Arboras,46.0,29.0,12050.0,19070.0,26400.0,5350.0,33880.0,79.2,18.9,1.9
690960103,Grigny-sur-Rhône,Nouveau Grigny,69.0,5.0,21820.0,27110.0,34390.0,16080.0,43440.0,73.7,22.9,3.4
691000101,Irigny,Centre,66.0,12.0,19530.0,27350.0,35690.0,12120.0,49500.0,68.5,27.3,4.2
691000102,Irigny,Yvours,57.0,23.0,15310.0,23820.0,31960.0,7510.0,42680.0,72.3,24.8,2.9
691000103,Irigny,Venières,59.0,17.0,17310.0,25350.0,36000.0,8650.0,55690.0,69.9,23.2,6.9
691420101,Mulatière,Le Roule,48.0,38.0,9490.0,18650.0,26750.0,3410.0,38130.0,66.9,30.3,2.8
691420102,Mulatière,Le Confluent,55.0,28.0,12620.0,22880.0,35890.0,4860.0,61670.0,70.3,18.0,11.7
691420103,Mulatière,Les Chassagnes,67.0,11.0,18990.0,25620.0,33580.0,12520.0,44110.0,68.2,27.7,4.1
691430101,Neuville-sur-Saône,Centre Bourg,50.0,28.0,13010.0,20170.0,28500.0,6070.0,37500.0,66.6,30.2,3.2
691430103,Neuville-sur-Saône,Aventurière-Simandre,45.0,33.0,10420.0,19050.0,30270.0,3750.0,45640.0,70.6,24.3,5.1
691430104,Neuville-sur-Saône,Vosne-Tête Noire,65.0,11.0,19620.0,26610.0,35670.0,13170.0,47160.0,69.0,26.8,4.2
691490101,Oullins-Pierre-Bénite,Golf-Montlouis,61.0,23.0,15500.0,24730.0,33360.0,6830.0,45610.0,71.5,26.0,2.5
691490102,Oullins-Pierre-Bénite,Célestins Merlo,67.0,9.0,19950.0,25670.0,33250.0,14360.0,43240.0,71.5,26.6,1.9
691490201,Oullins-Pierre-Bénite,Cadière,55.0,23.0,14410.0,22550.0,33050.0,7070.0,45820.0,69.6,22.8,7.6
691490202,Oullins-Pierre-Bénite,Bussière,61.0,17.0,17650.0,25630.0,35950.0,10670.0,48450.0,76.0,19.7,4.3
691490301,Oullins-Pierre-Bénite,Glacière-Jomard,65.0,13.0,18310.0,25240.0,31820.0,12120.0,40290.0,68.6,29.0,2.4
691490302,Oullins-Pierre-Bénite,Glacière-Revoyet,66.0,10.0,20110.0,27270.0,35400.0,13390.0,45920.0,68.8,27.3,3.9
691490401,Oullins-Pierre-Bénite,Clavelière-Malletière,57.0,23.0,14530.0,23100.0,32700.0,7230.0,43870.0,74.2,23.0,2.8
691490402,Oullins-Pierre-Bénite,Saulaie,31.0,63.0,5230.0,10700.0,18290.0,940.0,25350.0,81.1,17.6,1.3
691490501,Oullins-Pierre-Bénite,Centre-Nord,57.0,22.0,14880.0,23570.0,31870.0,7880.0,42010.0,69.2,27.5,3.3
691490502,Oullins-Pierre-Bénite,Centre-Sud,59.0,21.0,14900.0,23050.0,32750.0,7860.0,42330.0,79.9,17.4,2.7
691520102,,Haute Roche Est,44.0,32.0,10920.0,18770.0,25070.0,5360.0,31820.0,70.0,28.8,1.2
691520103,,Haute Roche Ouest,33.0,55.0,7110.0,12380.0,21080.0,2330.0,28590.0,69.7,28.4,1.9
691520104,,Centre,48.0,32.0,11310.0,19390.0,27130.0,5050.0,34780.0,79.8,17.5,2.7
691520105,,Le Perron-Garanjou,66.0,12.0,19120.0,26630.0,34950.0,12180.0,44840.0,72.7,24.2,3.1
691910101,Saint-Cyr-au-Mont-d'Or,Est,75.0,9.0,25700.0,42870.0,69990.0,15340.0,117000.0,58.1,17.0,24.9
691910102,Saint-Cyr-au-Mont-d'Or,Ouest,77.0,10.0,27980.0,47290.0,73160.0,13670.0,123110.0,63.8,17.2,19.0
691940101,Saint-Didier-au-Mont-d'Or,Centre et Nord-Ouest,82.0,4.0,34400.0,50650.0,81510.0,23390.0,143770.0,62.0,15.8,22.2
691940102,Saint-Didier-au-Mont-d'Or,Centre et Sud-Est,76.0,7.0,27820.0,45310.0,72880.0,17250.0,118170.0,63.2,19.6,17.2
691990201,Saint-Fons,Centre Ville,39.0,44.0,8130.0,15210.0,22740.0,2910.0,29980.0,77.8,20.7,1.5
691990202,Saint-Fons,Chassagnon,47.0,35.0,11230.0,18710.0,25950.0,4820.0,34500.0,72.3,25.3,2.4
691990301,Saint-Fons,L'Arsenal Nord,28.0,55.0,6300.0,12520.0,19010.0,1370.0,25800.0,83.0,16.3,0.7
691990302,Saint-Fons,L'Arsenal Sud,35.0,51.0,7020.0,13650.0,21970.0,1550.0,29440.0,69.1,28.3,2.6
691990402,Saint-Fons,Clochette Sud,35.0,41.0,9700.0,16350.0,23390.0,4840.0,30920.0,69.3,29.1,1.6
692020101,Sainte-Foy-lès-Lyon,Chantegrillet,63.0,11.0,19440.0,28490.0,42050.0,13360.0,63680.0,71.7,21.1,7.2
692020102,Sainte-Foy-lès-Lyon,Les Dames-Grand Vallon,74.0,9.0,23500.0,34050.0,51700.0,14220.0,79670.0,67.1,21.1,11.8
692020103,Sainte-Foy-lès-Lyon,Plan du Loup,67.0,15.0,17770.0,30690.0,50230.0,8990.0,76170.0,62.8,21.9,15.3
692020201,Sainte-Foy-lès-Lyon,Saint-Luc,58.0,17.0,16780.0,23650.0,31130.0,9230.0,40640.0,62.8,33.8,3.4
692020202,Sainte-Foy-lès-Lyon,Chavril,72.0,10.0,22430.0,33390.0,47930.0,13470.0,67170.0,59.0,29.9,11.1
692020301,Sainte-Foy-lès-Lyon,Fontanières,75.0,7.0,26570.0,36350.0,52250.0,17580.0,81350.0,58.2,27.8,14.0
692020302,Sainte-Foy-lès-Lyon,Centre,67.0,11.0,22180.0,34980.0,52300.0,13240.0,74970.0,62.8,26.1,11.1
692020402,Sainte-Foy-lès-Lyon,La Gravière Beaunant,51.0,31.0,12100.0,20840.0,31770.0,6070.0,43790.0,73.4,22.4,4.2
692040101,Saint-Genis-Laval,Moly,76.0,7.0,24650.0,34580.0,49320.0,16630.0,75390.0,68.4,23.2,8.4
692040102,Saint-Genis-Laval,Ouest Saint-Genois,73.0,9.0,23840.0,34220.0,49710.0,15210.0,74820.0,65.7,21.9,12.4
692040103,Saint-Genis-Laval,Basses Barolles,59.0,22.0,15280.0,23100.0,32430.0,7030.0,44460.0,71.9,24.9,3.2
692040203,Saint-Genis-Laval,Champlong,41.0,41.0,9230.0,16270.0,24250.0,3950.0,31370.0,71.4,26.6,2.0
692040204,Saint-Genis-Laval,Guilloux,60.0,19.0,16300.0,23940.0,32080.0,8950.0,41750.0,66.1,31.0,2.9
692040205,Saint-Genis-Laval,Clos Chaurand,72.0,11.0,21540.0,30640.0,41920.0,13390.0,54620.0,66.5,27.2,6.3
692040301,Saint-Genis-Laval,Centre-Bourg,63.0,13.0,18320.0,26260.0,36900.0,11950.0,51200.0,69.2,24.6,6.2
692040302,Saint-Genis-Laval,Centre-Entrée Nord,66.0,11.0,19360.0,27290.0,35840.0,13240.0,48860.0,60.9,33.0,6.1
692430101,Tarare,Centre,37.0,36.0,10190.0,16830.0,23220.0,3900.0,30700.0,68.6,29.1,2.3
692430102,Tarare,Nord-Ouest,41.0,24.0,13940.0,20670.0,27670.0,6870.0,36440.0,61.2,33.6,5.2
692430103,Tarare,Sud,37.0,34.0,10740.0,17800.0,24740.0,4960.0,31960.0,65.3,29.4,5.3
692440101,Tassin-la-Demi-Lune,Vallon de Charbonnières,79.0,5.0,28070.0,40210.0,59850.0,20090.0,90940.0,52.2,13.1,34.7
692440102,Tassin-la-Demi-Lune,Tassin-Le Bourg,76.0,7.0,24840.0,38080.0,55400.0,15990.0,81050.0,69.9,18.3,11.8
692440201,Tassin-la-Demi-Lune,Centre Ville,67.0,17.0,18070.0,27700.0,38970.0,9550.0,56000.0,72.1,21.6,6.3
692440202,Tassin-la-Demi-Lune,Montribloud-Boyer,65.0,17.0,17820.0,27000.0,38590.0,10490.0,53030.0,66.5,27.9,5.6
692440203,Tassin-la-Demi-Lune,La Raude,66.0,15.0,18090.0,26550.0,35390.0,10020.0,47610.0,72.1,23.9,4.0
692560201,Vaulx-en-Velin,Village Centre,49.0,27.0,12750.0,19510.0,26720.0,6360.0,35300.0,75.2,22.2,2.6
692560202,Vaulx-en-Velin,Village Sud,40.0,41.0,8980.0,16100.0,23180.0,4330.0,30250.0,79.7,18.8,1.5
692560203,Vaulx-en-Velin,Village Nord,43.0,33.0,10660.0,18300.0,25550.0,4060.0,34810.0,75.3,21.8,2.9
692560301,Vaulx-en-Velin,Grappinière-Petit Pont,25.0,61.0,5170.0,11510.0,18210.0,1010.0,24110.0,78.8,20.3,0.9
692560302,Vaulx-en-Velin,Grolières-Noirettes,17.0,72.0,4170.0,9220.0,15080.0,10.0,20810.0,74.7,24.9,0.4
692560401,Vaulx-en-Velin,Sauveteur Sud,31.0,49.0,7670.0,13800.0,20660.0,3080.0,27020.0,66.4,32.1,1.5
692560402,Vaulx-en-Velin,Sauveteur Nord,25.0,61.0,4820.0,10680.0,17660.0,850.0,24850.0,69.4,29.7,0.9
692560404,Vaulx-en-Velin,Mas du Taureau Sud,13.0,73.0,4430.0,9280.0,14000.0,0.0,18480.0,71.3,28.1,0.6
692560501,Vaulx-en-Velin,Pont des Planches,50.0,29.0,12320.0,19380.0,26780.0,5720.0,34100.0,74.4,22.4,3.2
692560601,Vaulx-en-Velin,Écoin-Thibaude,19.0,67.0,5630.0,10120.0,15380.0,0.0,22920.0,73.9,22.5,3.6
692560602,Vaulx-en-Velin,Vernay,19.0,71.0,4110.0,8780.0,14740.0,0.0,21470.0,68.3,31.0,0.7
692560603,Vaulx-en-Velin,Verchères,28.0,54.0,6880.0,12750.0,19620.0,2130.0,26220.0,79.9,19.6,0.5
692560701,Vaulx-en-Velin,La Soie-La Balme,49.0,37.0,9300.0,17770.0,26860.0,3590.0,35200.0,84.2,13.6,2.2
692560702,Vaulx-en-Velin,Dumas-Genas,44.0,38.0,9660.0,17190.0,25090.0,3290.0,33490.0,79.9,16.4,3.7
692590102,Vénissieux,Gabriel Péri,33.0,50.0,7460.0,13930.0,23190.0,1720.0,30660.0,68.4,29.5,2.1
692590103,Vénissieux,Centre-Nord,41.0,40.0,8490.0,16540.0,24790.0,3080.0,32180.0,73.7,24.3,2.0
692590104,Vénissieux,Centre Ville,44.0,39.0,9340.0,16670.0,23980.0,3460.0,31360.0,78.1,20.2,1.7
692590202,Vénissieux,Pasteur,46.0,30.0,12090.0,19110.0,27090.0,5210.0,34340.0,72.0,24.4,3.6
692590203,Vénissieux,Charréard,40.0,40.0,8000.0,16500.0,24350.0,1220.0,31690.0,76.7,22.3,1.0
692590204,Vénissieux,Max Barel,29.0,63.0,5450.0,11390.0,18430.0,1690.0,24480.0,75.6,23.4,1.0
692590301,Vénissieux,Jean Moulin,16.0,76.0,3820.0,8290.0,13630.0,0.0,20320.0,74.1,25.4,0.5
692590302,Vénissieux,Henri Wallon,25.0,59.0,6190.0,11800.0,18410.0,2330.0,25750.0,72.0,26.9,1.1
692590303,Vénissieux,Charles Perrault,23.0,65.0,5440.0,10210.0,16900.0,430.0,25140.0,80.5,19.1,0.4
692590401,Vénissieux,Saint-Exupéry,41.0,37.0,9580.0,17250.0,25410.0,4420.0,32530.0,71.2,24.6,4.2
692590402,Vénissieux,Anatole France,15.0,78.0,3070.0,7730.0,13070.0,0.0,19780.0,78.5,21.4,0.1
692590403,Vénissieux,Armstrong,27.0,57.0,6400.0,12320.0,19060.0,740.0,26740.0,70.2,29.2,0.6
692590501,Vénissieux,Louis Pergaud,26.0,59.0,5870.0,10980.0,18890.0,1600.0,26000.0,67.0,32.2,0.8
692590502,Vénissieux,Léo Lagrange,21.0,69.0,4700.0,9880.0,15670.0,660.0,22430.0,74.7,24.8,0.5
692590601,Vénissieux,Moulin à Vent,55.0,28.0,12120.0,20150.0,28660.0,4900.0,36800.0,75.4,22.1,2.5
692590602,Vénissieux,Ernest Renan,45.0,39.0,9460.0,18450.0,27750.0,4000.0,36820.0,71.0,26.5,2.5
692590701,Vénissieux,Georges Lévy,52.0,25.0,13530.0,20670.0,27620.0,7470.0,34900.0,69.0,29.1,1.9
692590702,Vénissieux,Joliot-Curie,41.0,40.0,10020.0,16140.0,23280.0,4100.0,30020.0,73.6,25.4,1.0
692590801,Vénissieux,Clos Verger,53.0,28.0,12510.0,20540.0,28180.0,6620.0,37570.0,68.1,27.2,4.7
692590802,Vénissieux,Parilly,44.0,37.0,10160.0,18130.0,25680.0,3720.0,34170.0,78.1,19.8,2.1
692590803,Vénissieux,Jules Guesde,36.0,50.0,6930.0,13850.0,21810.0,1130.0,29630.0,73.7,23.9,2.4
692640201,Villefranche-sur-Saône,Béligny Est,15.0,73.0,4820.0,8550.0,14700.0,1280.0,21720.0,70.8,28.3,0.9
692640202,Villefranche-sur-Saône,Béligny Ouest,29.0,59.0,5560.0,11530.0,18660.0,1810.0,25540.0,70.1,28.1,1.8
692640203,Villefranche-sur-Saône,Lamartine,44.0,35.0,10720.0,18730.0,26250.0,4350.0,36180.0,72.7,24.0,3.3
692640301,Villefranche-sur-Saône,Garet,39.0,41.0,8650.0,16760.0,25400.0,3400.0,35280.0,76.6,20.3,3.1
692640302,Villefranche-sur-Saône,Troussier-Fongraine,35.0,45.0,8400.0,15010.0,22600.0,3420.0,29670.0,70.0,26.9,3.1
692640303,Villefranche-sur-Saône,Quarantaine,46.0,34.0,10600.0,18250.0,26110.0,5370.0,34940.0,77.0,20.9,2.1
692640401,Villefranche-sur-Saône,Centre Ville Nord,49.0,27.0,12820.0,20210.0,28160.0,6310.0,38990.0,67.8,28.6,3.6
692640402,Villefranche-sur-Saône,Centre Ville Sud,55.0,22.0,14670.0,21990.0,30110.0,8170.0,40700.0,71.0,25.7,3.3
692640501,Villefranche-sur-Saône,Nord-Ouest,55.0,21.0,15380.0,22470.0,30600.0,8550.0,39530.0,62.2,33.6,4.2
692640502,Villefranche-sur-Saône,Sud-Ouest,61.0,13.0,18090.0,24260.0,32140.0,12260.0,42230.0,57.1,38.7,4.2
692640601,Villefranche-sur-Saône,Belleroche,17.0,69.0,5020.0,9450.0,14830.0,540.0,20090.0,67.8,31.9,0.3
692660101,Villeurbanne,Charmettes,57.0,25.0,13810.0,23670.0,34600.0,5840.0,47600.0,83.8,12.5,3.7
692660102,Villeurbanne,Charles Hernu,55.0,29.0,12000.0,21280.0,33240.0,5010.0,45220.0,83.8,13.3,2.9
692660103,Villeurbanne,Charpenne-Wilson,60.0,24.0,14590.0,24330.0,34870.0,6170.0,46300.0,81.6,15.1,3.3
692660202,Villeurbanne,11 Novembre,58.0,23.0,14560.0,25250.0,35050.0,5940.0,45570.0,76.0,20.3,3.7
692660301,Villeurbanne,Tonkin Sud,55.0,31.0,10730.0,20790.0,34690.0,4350.0,48890.0,79.5,17.2,3.3
692660302,Villeurbanne,Espace-Central,50.0,34.0,10770.0,19590.0,30660.0,4910.0,42570.0,74.7,22.1,3.2
692660402,Villeurbanne,Tonkin Ouest,47.0,42.0,8110.0,16260.0,25370.0,2250.0,35250.0,70.9,26.9,2.2
692660403,Villeurbanne,Tonkin Nord,57.0,24.0,14090.0,22930.0,31820.0,5350.0,42380.0,74.1,23.7,2.2
692660501,Villeurbanne,Croix Luizet Ouest,63.0,19.0,17050.0,27420.0,38760.0,7790.0,58520.0,62.8,30.8,6.4
692660502,Villeurbanne,Croix Luizet Est,52.0,33.0,10850.0,20000.0,28840.0,4990.0,38640.0,81.4,16.5,2.1
692660601,Villeurbanne,Einstein-Salengro,51.0,30.0,11610.0,19940.0,29750.0,5870.0,40050.0,74.9,20.8,4.3
692660701,Villeurbanne,Buers Est,46.0,36.0,9570.0,18370.0,27380.0,3580.0,37360.0,69.4,25.8,4.8
692660702,Villeurbanne,Buers Nord,49.0,32.0,10860.0,20180.0,29980.0,3220.0,40250.0,77.3,19.8,2.9
692660703,Villeurbanne,Buers Sud,45.0,41.0,8070.0,16780.0,25390.0,2230.0,35130.0,67.6,28.5,3.9
692660801,Villeurbanne,Saint-Jean,39.0,46.0,8010.0,14730.0,23570.0,2500.0,30830.0,80.7,16.2,3.1
692660901,Villeurbanne,Poulettes Nord,45.0,35.0,10750.0,19330.0,28160.0,3750.0,38570.0,74.0,22.5,3.5
692660902,Villeurbanne,Les Poulettes,65.0,18.0,17590.0,27130.0,38350.0,8830.0,51270.0,73.7,21.5,4.8
692660903,Villeurbanne,Château Gaillard,51.0,30.0,11930.0,20950.0,31760.0,4690.0,45270.0,75.6,18.7,5.7
692661001,Villeurbanne,Zola-Pressensé Ouest,57.0,24.0,14240.0,23900.0,32920.0,6230.0,44350.0,73.8,22.5,3.7
692661002,Villeurbanne,Zola-Pressensé Est,59.0,21.0,15430.0,23630.0,32160.0,8490.0,43150.0,69.6,26.6,3.8
692661101,Villeurbanne,Gratte-Ciel,61.0,23.0,14550.0,23570.0,33650.0,6240.0,45270.0,72.6,24.3,3.1
692661201,Villeurbanne,République,64.0,20.0,16200.0,25460.0,35390.0,8000.0,49860.0,78.2,16.6,5.2
692661202,Villeurbanne,Albert Thomas,58.0,22.0,14930.0,23820.0,35150.0,7040.0,46490.0,81.3,14.8,3.9
692661203,Villeurbanne,Gratte-Ciel Ouest,63.0,19.0,17370.0,27090.0,36660.0,9380.0,45910.0,71.6,25.5,2.9
692661204,Villeurbanne,Gratte-Ciel Est,40.0,37.0,10440.0,16810.0,25030.0,4060.0,34560.0,71.6,26.6,1.8
692661205,Villeurbanne,Tolstoï Nord,56.0,25.0,13800.0,23140.0,32560.0,5450.0,44100.0,71.5,20.0,8.5
692661301,Villeurbanne,Tolstoï Sud,54.0,28.0,12630.0,22070.0,32070.0,5410.0,42450.0,79.4,18.4,2.2
692661302,Villeurbanne,Ferrandière,58.0,26.0,13470.0,22730.0,32120.0,6300.0,43550.0,78.3,18.2,3.5
692661303,Villeurbanne,Maisons Neuves,57.0,27.0,12700.0,22030.0,32330.0,5970.0,43330.0,80.8,17.0,2.2
692661401,Villeurbanne,Droits de l'Homme,55.0,29.0,12150.0,21620.0,31490.0,6040.0,42780.0,71.2,26.7,2.1
692661402,Villeurbanne,Damidot,51.0,32.0,11000.0,20130.0,28790.0,4710.0,37580.0,74.3,23.2,2.5
692661403,Villeurbanne,Perralière,58.0,20.0,15980.0,23620.0,31470.0,7480.0,39670.0,71.4,26.5,2.1
692661404,Villeurbanne,Pierre Cacard,47.0,38.0,9180.0,17920.0,27760.0,4500.0,38040.0,77.3,20.3,2.4
692661501,Villeurbanne,Grandclément-Blum,53.0,32.0,11170.0,19890.0,29040.0,4470.0,39070.0,84.3,13.4,2.3
692661502,Villeurbanne,Genas,59.0,22.0,15050.0,23930.0,33560.0,8100.0,44940.0,78.9,17.9,3.2
692661503,Villeurbanne,Grandclément,58.0,24.0,14060.0,22700.0,31620.0,7770.0,41800.0,81.1,16.4,2.5
692661601,Villeurbanne,Cusset-Ouest,51.0,30.0,11870.0,20940.0,30010.0,5230.0,41040.0,74.9,21.3,3.8
692661602,Villeurbanne,Bonnevay,51.0,30.0,12000.0,20270.0,28750.0,5860.0,39120.0,69.4,24.9,5.7
692661701,Villeurbanne,Jacques Monod,37.0,51.0,6710.0,13400.0,22660.0,1010.0,32750.0,85.0,13.7,1.3
692661702,Villeurbanne,Réguillon,52.0,29.0,12450.0,21070.0,30170.0,5020.0,39420.0,75.4,21.5,3.1
692661703,Villeurbanne,Fays-Bon Coin,47.0,34.0,10260.0,18820.0,27970.0,3760.0,39750.0,77.2,19.7,3.1
692661704,Villeurbanne,Fays-Est,41.0,43.0,9140.0,16440.0,23220.0,4120.0,31040.0,76.4,22.4,1.2
692661801,Villeurbanne,La Soie,52.0,37.0,9490.0,18540.0,27850.0,3420.0,36900.0,93.0,5.9,1.1
692661802,Villeurbanne,Bel-Air,35.0,51.0,7760.0,13610.0,21120.0,3110.0,28010.0,76.5,20.8,2.7
692661803,Villeurbanne,Les Brosses,38.0,48.0,7780.0,14570.0,23020.0,2310.0,32660.0,77.4,20.6,2.0
692661804,Villeurbanne,Poudrette,35.0,47.0,6100.0,14430.0,24160.0,970.0,33930.0,73.9,21.7,4.4
692710102,Chassieu,Chassieu le Bas,66.0,11.0,19360.0,27850.0,38080.0,13210.0,52750.0,74.7,21.3,4.0
692710103,Chassieu,Chassieu le Haut,61.0,21.0,15830.0,27220.0,40590.0,7640.0,56860.0,73.3,17.7,9.0
692710104,Chassieu,Les Coteaux,71.0,7.0,22350.0,31340.0,42800.0,15650.0,60200.0,65.0,23.6,11.4
692710105,Chassieu,Tarentelles,83.0,3.0,27040.0,35250.0,45810.0,19360.0,56540.0,59.2,36.7,4.1
692730102,Corbas,Balmes Bourlione,63.0,14.0,18280.0,24450.0,32860.0,11410.0,42370.0,75.6,20.7,3.7
692730103,Corbas,Village Chambarras,61.0,16.0,17530.0,24800.0,32780.0,10630.0,42700.0,68.4,26.0,5.6
692730104,Corbas,Taillis Romanette,67.0,10.0,19920.0,26850.0,35120.0,13500.0,43990.0,65.2,29.9,4.9
692750101,Décines-Charpieu,Centre,57.0,24.0,14060.0,21560.0,29070.0,7750.0,38190.0,77.5,19.1,3.4
692750102,Décines-Charpieu,Sablon,44.0,34.0,10850.0,18240.0,25600.0,4970.0,33270.0,68.5,29.7,1.8
692750103,Décines-Charpieu,Berthaudières,55.0,21.0,15130.0,21580.0,28010.0,7940.0,36550.0,72.0,26.0,2.0
692750104,Décines-Charpieu,Cornavent,57.0,21.0,15090.0,23080.0,30950.0,8890.0,40530.0,72.6,23.0,4.4
692750105,Décines-Charpieu,Le Prainet,29.0,55.0,5770.0,12440.0,20090.0,510.0,27870.0,69.1,29.8,1.1
692750106,Décines-Charpieu,Charpieu,65.0,13.0,18420.0,26010.0,34570.0,12140.0,45370.0,68.0,24.6,7.4
692750107,Décines-Charpieu,Bonneveau,57.0,17.0,16390.0,23720.0,31650.0,10110.0,40170.0,66.8,29.1,4.1
692750108,Décines-Charpieu,Champ Blanc,65.0,11.0,19670.0,26800.0,35810.0,13400.0,45780.0,66.6,27.4,6.0
692750110,Décines-Charpieu,La Soie,50.0,29.0,12060.0,20800.0,29810.0,5480.0,40680.0,72.1,24.0,3.9
692760101,Feyzin,Les Razes,37.0,29.0,11840.0,19330.0,25810.0,7110.0,32870.0,78.2,19.6,2.2
692760102,Feyzin,Géraniums-Champlantier-La Bégude,59.0,18.0,16560.0,24190.0,32150.0,9540.0,41590.0,70.9,25.3,3.8
692760103,Feyzin,Le Bandonnier-Les Maures,39.0,40.0,8780.0,16290.0,23450.0,2860.0,32110.0,77.4,20.7,1.9
692770101,Genas,Grandes Terres Revoisson,70.0,8.0,22550.0,30280.0,41440.0,15340.0,59280.0,68.3,25.0,6.7
692770102,Genas,Bourg,73.0,10.0,22340.0,33000.0,45270.0,13800.0,61220.0,67.8,20.6,11.6
692770103,Genas,Azieu,73.0,7.0,23210.0,31970.0,44280.0,15630.0,57670.0,75.6,18.4,6.0
692770104,Genas,Vurey,79.0,5.0,24890.0,33680.0,46630.0,18500.0,63170.0,72.3,19.9,7.8
692790101,Jonage,Nord,68.0,7.0,21780.0,29290.0,38210.0,15300.0,49780.0,68.7,24.7,6.6
692790102,Jonage,Sud,69.0,7.0,21550.0,28530.0,37670.0,16580.0,49200.0,71.9,23.5,4.6
692820101,Meyzieu,Le Rontet,77.0,5.0,24820.0,33210.0,43910.0,18110.0,57800.0,71.7,23.0,5.3
692820102,Meyzieu,Grand Large,61.0,19.0,16290.0,25330.0,38910.0,8760.0,56310.0,61.5,23.2,15.3
692820103,Meyzieu,Le Carreau Ouest,59.0,17.0,16710.0,24600.0,33570.0,9550.0,43400.0,72.5,23.8,3.7
692820104,Meyzieu,Le Carreau Nord,57.0,16.0,17400.0,24650.0,34280.0,10120.0,44340.0,70.4,25.2,4.4
