insee_commune_id,commune_name_upper,commune_name,has_crime_data,has_revenu_data
59666,ZEGERSCAPPEL,Zegerscappel,False,False
59667,ZERMEZEELE,Zermezeele,False,False
59668,ZUYDCOOTE,Zuydcoote,True,False
59669,ZUYTPEENE,Zuytpeene,False,False
59670,DON,Don,True,False
60001,ABANCOURT,Abancourt,False,False
60002,ABBECOURT,Abbecourt,False,False
60003,ABBEVILLE SAINT LUCIEN,Abbeville-Saint-Lucien,False,False
60004,ACHY,Achy,False,False
60005,ACY EN MULTIEN,Acy-en-Multien,True,False
60006,AGEUX,Ageux,True,False
60007,AGNETZ,Agnetz,True,False
60008,AIRION,Airion,False,False
60009,ALLONNE,Allonne,True,False
60010,AMBLAINVILLE,Amblainville,True,False
60011,AMY,Amy,False,False
60012,ANDEVILLE,Andeville,True,False
60013,ANGICOURT,Angicourt,True,False
60014,ANGIVILLERS,Angivillers,False,False
60015,ANGY,Angy,True,False
60016,ANSACQ,Ansacq,False,False
60017,ANSAUVILLERS,Ansauvillers,True,False
60019,ANTHEUIL PORTES,Antheuil-Portes,False,False
60020,ANTILLY,Antilly,False,False
60021,APPILLY,Appilly,False,False
60022,APREMONT,Apremont,False,False
60023,ARMANCOURT,Armancourt,True,False
60024,ARSY,Arsy,True,False
60025,ATTICHY,Attichy,True,False
60026,AUCHY LA MONTAGNE,Auchy-la-Montagne,False,False
60027,AUGER SAINT VINCENT,Auger-Saint-Vincent,False,False
60028,AUMONT EN HALATTE,Aumont-en-Halatte,True,False
60029,AUNEUIL,Auneuil,True,False
60030,AUTEUIL,Auteuil,False,False
60031,AUTHEUIL EN VALOIS,Autheuil-en-Valois,False,False
60032,AUTRECHES,Autrêches,False,False
60033,AVILLY SAINT LEONARD,Avilly-Saint-Léonard,True,False
60034,AVRECHY,Avrechy,True,False
60035,AVRICOURT,Avricourt,False,False
60036,AVRIGNY,Avrigny,False,False
60037,BABOEUF,Babœuf,False,False
60039,BACOUEL,Bacouël,False,False
60040,BAILLEUL LE SOC,Bailleul-le-Soc,False,False
60041,BAILLEUL SUR THERAIN,Bailleul-sur-Thérain,True,False
60042,BAILLEVAL,Bailleval,True,False
60043,BAILLY,Bailly,False,False
60044,BALAGNY SUR THERAIN,Balagny-sur-Thérain,True,False
60045,BARBERY,Barbery,False,False
60046,BARGNY,Bargny,False,False
60047,BARON,Baron,False,False
60048,BAUGY,Baugy,False,False
60049,BAZANCOURT,Bazancourt,False,False
60050,BAZICOURT,Bazicourt,False,False
60051,BEAUDEDUIT,Beaudéduit,False,False
60052,BEAUGIES SOUS BOIS,Beaugies-sous-Bois,False,False
60053,BEAULIEU LES FONTAINES,Beaulieu-les-Fontaines,False,False
60054,BEAUMONT LES NONAINS,Beaumont-les-Nonains,False,False
60055,BEAURAINS LES NOYON,Beaurains-lès-Noyon,False,False
60056,BEAUREPAIRE,Beaurepaire,False,False
60057,BEAUVAIS,Beauvais,True,True
60058,BEAUVOIR,Beauvoir,False,False
60059,BEHERICOURT,Béhéricourt,False,False
60060,BELLE EGLISE,Belle-Église,True,False
60061,BELLOY,Belloy,False,False
60062,BERLANCOURT,Berlancourt,False,False
60063,BERNEUIL EN BRAY,Berneuil-en-Bray,False,False
60064,BERNEUIL SUR AISNE,Berneuil-sur-Aisne,True,False
60065,BERTHECOURT,Berthecourt,True,False
60066,BETHANCOURT EN VALOIS,Béthancourt-en-Valois,False,False
60067,BETHISY SAINT MARTIN,Béthisy-Saint-Martin,True,False
60068,BETHISY SAINT PIERRE,Béthisy-Saint-Pierre,True,False
60069,BETZ,Betz,True,False
60070,BIENVILLE,Bienville,False,False
60071,BIERMONT,Biermont,False,False
60072,BITRY,Bitry,False,False
60073,BLACOURT,Blacourt,False,False
60074,BLAINCOURT LES PRECY,Blaincourt-lès-Précy,True,False
60075,BLANCFOSSE,Blancfossé,False,False
60076,BLARGIES,Blargies,False,False
60077,BLICOURT,Blicourt,False,False
60078,BLINCOURT,Blincourt,False,False
60079,BOISSY FRESNOY,Boissy-Fresnoy,True,False
60081,BONLIER,Bonlier,False,False
60082,BONNEUIL LES EAUX,Bonneuil-les-Eaux,False,False
60083,BONNEUIL EN VALOIS,Bonneuil-en-Valois,True,False
60084,BONNIERES,Bonnières,False,False
60085,BONVILLERS,Bonvillers,False,False
60086,BORAN SUR OISE,Boran-sur-Oise,True,False
60087,BOREST,Borest,False,False
60088,BORNEL,Bornel,True,False
60089,BOUBIERS,Boubiers,False,False
60090,BOUCONVILLERS,Bouconvillers,False,False
60091,BOUILLANCY,Bouillancy,False,False
60092,BOULLARRE,Boullarre,False,False
60093,BOULOGNE LA GRASSE,Boulogne-la-Grasse,False,False
60094,BOURSONNE,Boursonne,False,False
60095,BOURY EN VEXIN,Boury-en-Vexin,False,False
60097,BOUTENCOURT,Boutencourt,False,False
60098,BOUVRESSE,Bouvresse,False,False
60099,BRAISNES SUR ARONDE,Braisnes-sur-Aronde,False,False
60100,BRASSEUSE,Brasseuse,False,False
60101,BREGY,Brégy,True,False
60102,BRENOUILLE,Brenouille,True,False
60103,BRESLES,Bresles,True,False
60104,BRETEUIL,Breteuil,True,False
60105,BRETIGNY,Brétigny,False,False
60106,BREUIL LE SEC,Breuil-le-Sec,True,False
60107,BREUIL LE VERT,Breuil-le-Vert,True,False
60108,BRIOT,Briot,False,False
60109,BROMBOS,Brombos,False,False
60110,BROQUIERS,Broquiers,False,False
60111,BROYES,Broyes,False,False
60112,BRUNVILLERS LA MOTTE,Brunvillers-la-Motte,False,False
60113,BUCAMPS,Bucamps,False,False
60114,BUICOURT,Buicourt,False,False
60115,BULLES,Bulles,False,False
60116,BURY,Bury,True,False
60117,BUSSY,Bussy,False,False
60118,CAISNES,Caisnes,False,False
60119,CAMBRONNE LES RIBECOURT,Cambronne-lès-Ribécourt,True,False
60120,CAMBRONNE LES CLERMONT,Cambronne-lès-Clermont,True,False
60121,CAMPAGNE,Campagne,False,False
60122,CAMPEAUX,Campeaux,False,False
60123,CAMPREMY,Campremy,False,False
60124,CANDOR,Candor,False,False
60125,CANLY,Canly,True,False
60126,CANNECTANCOURT,Cannectancourt,False,False
60127,CANNY SUR MATZ,Canny-sur-Matz,False,False
60128,CANNY SUR THERAIN,Canny-sur-Thérain,False,False
60129,CARLEPONT,Carlepont,True,False
60130,CATENOY,Catenoy,True,False
60131,CATHEUX,Catheux,False,False
60132,CATIGNY,Catigny,False,False
60133,CATILLON FUMECHON,Catillon-Fumechon,False,False
60134,CAUFFRY,Cauffry,True,False
60135,CAUVIGNY,Cauvigny,True,False
60136,CEMPUIS,Cempuis,False,False
60137,CERNOY,Cernoy,False,False
60138,CHAMANT,Chamant,True,False
60139,CHAMBLY,Chambly,True,True
60140,CHAMBORS,Chambors,False,False
60141,CHANTILLY,Chantilly,True,True
60142,CHAPELLE EN SERVAL,Chapelle-en-Serval,True,False
60143,CHAUMONT EN VEXIN,Chaumont-en-Vexin,True,False
60144,CHAVENCON,Chavençon,False,False
60145,CHELLES,Chelles,False,False
60146,CHEPOIX,Chepoix,False,False
60147,CHEVINCOURT,Chevincourt,False,False
60148,CHEVREVILLE,Chèvreville,False,False
60149,CHEVRIERES,Chevrières,True,False
60150,CHIRY OURSCAMP,Chiry-Ourscamp,True,False
60151,CHOISY AU BAC,Choisy-au-Bac,True,False
60152,CHOISY LA VICTOIRE,Choisy-la-Victoire,False,False
60153,CHOQUEUSE LES BENARDS,Choqueuse-les-Bénards,False,False
60154,CINQUEUX,Cinqueux,True,False
60155,CIRES LES MELLO,Cires-lès-Mello,True,False
60156,CLAIROIX,Clairoix,True,False
60157,CLERMONT,Clermont,True,True
60158,COIVREL,Coivrel,False,False
60159,COMPIEGNE,Compiègne,True,True
60160,CONCHY LES POTS,Conchy-les-Pots,False,False
60161,CONTEVILLE,Conteville,False,False
60162,CORBEIL CERF,Corbeil-Cerf,False,False
60163,CORMEILLES,Cormeilles,False,False
60164,COUDRAY SAINT GERMER,Coudray-Saint-Germer,True,False
60165,COUDRAY SUR THELLE,Coudray-sur-Thelle,False,False
60166,COUDUN,Coudun,True,False
60167,COULOISY,Couloisy,True,False
60168,COURCELLES EPAYELLES,Courcelles-Epayelles,False,False
60169,COURCELLES LES GISORS,Courcelles-lès-Gisors,True,False
60170,COURTEUIL,Courteuil,False,False
60171,COURTIEUX,Courtieux,False,False
60172,COYE LA FORET,Coye-la-Forêt,True,False
60173,CRAMOISY,Cramoisy,True,False
60174,CRAPEAUMESNIL,Crapeaumesnil,False,False
60175,CREIL,Creil,True,True
60176,CREPY EN VALOIS,Crépy-en-Valois,True,True
60177,CRESSONSACQ,Cressonsacq,False,False
60178,CREVECOEUR LE GRAND,Crèvecœur-le-Grand,True,False
60179,CREVECOEUR LE PETIT,Crèvecœur-le-Petit,False,False
60180,CRILLON,Crillon,False,False
60181,CRISOLLES,Crisolles,True,False
60182,CROCQ,Crocq,False,False
60183,CROISSY SUR CELLE,Croissy-sur-Celle,False,False
60184,CROUTOY,Croutoy,False,False
60185,CROUY EN THELLE,Crouy-en-Thelle,False,False
60186,CUIGNIERES,Cuignières,False,False
60187,CUIGY EN BRAY,Cuigy-en-Bray,True,False
60188,CUISE LA MOTTE,Cuise-la-Motte,True,False
60189,CUTS,Cuts,True,False
60190,CUVERGNON,Cuvergnon,False,False
60191,CUVILLY,Cuvilly,True,False
60192,CUY,Cuy,False,False
60193,DAMERAUCOURT,Daméraucourt,False,False
60194,DARGIES,Dargies,False,False
60195,DELINCOURT,Delincourt,False,False
60196,DRENNE,Drenne,True,False
60197,DIEUDONNE,Dieudonné,False,False
60198,DIVES,Dives,False,False
60199,DOMELIERS,Doméliers,False,False
60200,DOMFRONT,Domfront,False,False
60201,DOMPIERRE,Dompierre,False,False
60203,DUVY,Duvy,False,False
60204,ECUVILLY,Écuvilly,False,False
60205,ELENCOURT,Élencourt,False,False
60206,ELINCOURT SAINTE MARGUERITE,Élincourt-Sainte-Marguerite,True,False
60207,EMEVILLE,Éméville,False,False
60208,ENENCOURT LEAGE,Énencourt-Léage,False,False
60209,CORNE EN VEXIN,Corne-en-Vexin,False,False
60210,EPINEUSE,Épineuse,False,False
60211,ERAGNY SUR EPTE,Éragny-sur-Epte,False,False
60212,ERCUIS,Ercuis,True,False
60213,ERMENONVILLE,Ermenonville,True,False
60214,ERNEMONT BOUTAVENT,Ernemont-Boutavent,False,False
60215,ERQUERY,Erquery,False,False
60216,ERQUINVILLERS,Erquinvillers,False,False
60217,ESCAMES,Escames,False,False
60218,ESCHES,Esches,True,False
60219,ESCLES SAINT PIERRE,Escles-Saint-Pierre,False,False
60220,ESPAUBOURG,Espaubourg,False,False
60221,ESQUENNOY,Esquennoy,True,False
60222,ESSUILES,Essuiles,False,False
60223,ESTREES SAINT DENIS,Estrées-Saint-Denis,True,False
60224,ETAVIGNY,Étavigny,False,False
60225,ETOUY,Étouy,False,False
60226,EVE,Ève,False,False
60227,EVRICOURT,Évricourt,False,False
60228,FAY LES ETANGS,Fay-les-Étangs,False,False
60229,FAYEL,Fayel,False,False
60230,FAY SAINT QUENTIN,Fay-Saint-Quentin,False,False
60231,FEIGNEUX,Feigneux,False,False
60232,FERRIERES,Ferrières,False,False
60233,FEUQUIERES,Feuquières,True,False
60234,FITZ JAMES,Fitz-James,True,False
60235,FLAVACOURT,Flavacourt,False,False
60236,FLAVY LE MELDEUX,Flavy-le-Meldeux,False,False
60237,FLECHY,Fléchy,False,False
60238,FLEURINES,Fleurines,True,False
60239,FLEURY,Fleury,False,False
60240,FONTAINE BONNELEAU,Fontaine-Bonneleau,False,False
60241,FONTAINE CHAALIS,Fontaine-Chaalis,False,False
60242,FONTAINE LAVAGANNE,Fontaine-Lavaganne,False,False
60243,FONTAINE SAINT LUCIEN,Fontaine-Saint-Lucien,False,False
60244,FONTENAY TORCY,Fontenay-Torcy,False,False
60245,FORMERIE,Formerie,True,False
60247,FOUILLEUSE,Fouilleuse,False,False
60248,FOUILLOY,Fouilloy,False,False
60249,FOULANGUES,Foulangues,False,False
60250,FOUQUENIES,Fouquenies,False,False
60251,FOUQUEROLLES,Fouquerolles,False,False
60252,FOURNIVAL,Fournival,False,False
60253,FRANCASTEL,Francastel,False,False
60254,FRANCIERES,Francières,False,False
60255,FRENICHES,Fréniches,False,False
60256,MONTCHEVREUIL,Montchevreuil,True,False
60257,FRESNE LEGUILLON,Fresne-Léguillon,False,False
60258,FRESNIERES,Fresnières,False,False
60259,FRESNOY EN THELLE,Fresnoy-en-Thelle,True,False
60260,FRESNOY LA RIVIERE,Fresnoy-la-Rivière,False,False
60261,FRESNOY LE LUAT,Fresnoy-le-Luat,False,False
60262,FRESTOY VAUX,Frestoy-Vaux,False,False
60263,FRETOY LE CHATEAU,Frétoy-le-Château,False,False
60264,FROCOURT,Frocourt,False,False
60265,FROISSY,Froissy,True,False
60267,GALLET,Gallet,False,False
60268,GANNES,Gannes,False,False
60269,GAUDECHART,Gaudechart,False,False
60270,GENVRY,Genvry,False,False
60271,GERBEROY,Gerberoy,False,False
60272,GILOCOURT,Gilocourt,False,False
60273,GIRAUMONT,Giraumont,False,False
60274,GLAIGNES,Glaignes,False,False
60275,GLATIGNY,Glatigny,False,False
60276,GODENVILLERS,Godenvillers,False,False
60277,GOINCOURT,Goincourt,True,False
60278,GOLANCOURT,Golancourt,False,False
60279,GONDREVILLE,Gondreville,False,False
60280,GOURCHELLES,Gourchelles,False,False
60281,GOURNAY SUR ARONDE,Gournay-sur-Aronde,True,False
60282,GOUVIEUX,Gouvieux,True,True
60283,GOUY LES GROSEILLERS,Gouy-les-Groseillers,False,False
60284,GRANDFRESNOY,Grandfresnoy,True,False
60285,GRANDVILLERS AUX BOIS,Grandvillers-aux-Bois,False,False
60286,GRANDVILLIERS,Grandvilliers,True,False
60287,GRANDRU,Grandrû,False,False
60288,GREMEVILLERS,Grémévillers,False,False
60289,GREZ,Grez,False,False
60290,GUIGNECOURT,Guignecourt,False,False
60291,GUISCARD,Guiscard,True,False
60292,GURY,Gury,False,False
60293,HADANCOURT LE HAUT CLOCHER,Hadancourt-le-Haut-Clocher,False,False
60294,HAINVILLERS,Hainvillers,False,False
60295,HALLOY,Halloy,False,False
60296,HANNACHES,Hannaches,False,False
60297,HAMEL,Hamel,False,False
60298,HANVOILE,Hanvoile,False,False
60299,HARDIVILLERS,Hardivillers,True,False
60301,HAUCOURT,Haucourt,False,False
60302,HAUDIVILLERS,Haudivillers,False,False
60303,HAUTBOS,Hautbos,False,False
60304,HAUTE EPINE,Haute-Épine,False,False
60305,HAUTEFONTAINE,Hautefontaine,False,False
60306,HECOURT,Hécourt,False,False
60307,HEILLES,Heilles,False,False
60308,HEMEVILLERS,Hémévillers,False,False
60309,HENONVILLE,Hénonville,True,False
60310,HERCHIES,Herchies,False,False
60311,HERELLE,Hérelle,False,False
60312,HERICOURT SUR THERAIN,Héricourt-sur-Thérain,False,False
60313,HERMES,Hermes,True,False
60314,HETOMESNIL,Hétomesnil,False,False
60315,HODENC EN BRAY,Hodenc-en-Bray,False,False
60316,HODENC L EVEQUE,Hodenc-l'Évêque,False,False
60317,HONDAINVILLE,Hondainville,False,False
60318,HOUDANCOURT,Houdancourt,False,False
60319,HOUSSOYE,Houssoye,False,False
60320,IVORS,Ivors,False,False
60321,IVRY LE TEMPLE,Ivry-le-Temple,False,False
60322,JAMERICOURT,Jaméricourt,False,False
60323,JANVILLE,Janville,True,False
60324,JAULZY,Jaulzy,True,False
60325,JAUX,Jaux,True,False
60326,JONQUIERES,Jonquières,False,False
60327,JOUY SOUS THELLE,Jouy-sous-Thelle,True,False
60328,JUVIGNIES,Juvignies,False,False
60329,LABERLIERE,Laberlière,False,False
60330,LABOISSIERE EN THELLE,Laboissière-en-Thelle,True,False
60331,LABOSSE,Labosse,False,False
60332,LABRUYERE,Labruyère,False,False
60333,LACHAPELLE AUX POTS,Lachapelle-aux-Pots,True,False
60334,LACHAPELLE SAINT PIERRE,Lachapelle-Saint-Pierre,False,False
60335,LACHAPELLE SOUS GERBEROY,Lachapelle-sous-Gerberoy,False,False
60336,LACHAUSSEE DU BOIS D ECU,Lachaussée-du-Bois-d'Écu,False,False
60337,LACHELLE,Lachelle,True,False
60338,LACROIX SAINT OUEN,Lacroix-Saint-Ouen,True,False
60339,LAFRAYE,Lafraye,False,False
60340,LAGNY,Lagny,False,False
60341,LAGNY LE SEC,Lagny-le-Sec,True,False
60342,LAIGNEVILLE,Laigneville,True,False
60343,LALANDE EN SON,Lalande-en-Son,False,False
60344,LALANDELLE,Lalandelle,False,False
60345,LAMECOURT,Lamécourt,False,False
60346,LAMORLAYE,Lamorlaye,True,True
60347,LANNOY CUILLERE,Lannoy-Cuillère,False,False
60348,LARBROYE,Larbroye,False,False
60350,LASSIGNY,Lassigny,True,False
60351,LATAULE,Lataule,False,False
60352,LATTAINVILLE,Lattainville,False,False
60353,LAVACQUERIE,Lavacquerie,False,False
60354,LAVERRIERE,Laverrière,False,False
60355,LAVERSINES,Laversines,True,False
60356,LAVILLETERTRE,Lavilletertre,False,False
60357,LEGLANTIERS,Léglantiers,False,False
60358,LEVIGNEN,Lévignen,True,False
60359,LHERAULE,Lhéraule,False,False
60360,LIANCOURT,Liancourt,True,True
60361,LIANCOURT SAINT PIERRE,Liancourt-Saint-Pierre,False,False
60362,LIBERMONT,Libermont,False,False
60363,LIERVILLE,Lierville,False,False
60364,LIEUVILLERS,Lieuvillers,False,False
60365,LIHUS,Lihus,False,False
60366,LITZ,Litz,False,False
60367,LOCONVILLE,Loconville,False,False
60368,LONGUEIL ANNEL,Longueil-Annel,True,False
60369,LONGUEIL SAINTE MARIE,Longueil-Sainte-Marie,True,False
60370,LORMAISON,Lormaison,True,False
60371,LOUEUSE,Loueuse,False,False
60372,LUCHY,Luchy,False,False
60373,MACHEMONT,Machemont,True,False
60374,MAIGNELAY MONTIGNY,Maignelay-Montigny,True,False
60375,MAIMBEVILLE,Maimbeville,False,False
60376,MAISONCELLE SAINT PIERRE,Maisoncelle-Saint-Pierre,False,False
60377,MAISONCELLE TUILERIE,Maisoncelle-Tuilerie,False,False
60378,MAREST SUR MATZ,Marest-sur-Matz,True,False
60379,MAREUIL LA MOTTE,Mareuil-la-Motte,False,False
60380,MAREUIL SUR OURCQ,Mareuil-sur-Ourcq,True,False
60381,MARGNY AUX CERISES,Margny-aux-Cerises,False,False
60382,MARGNY LES COMPIEGNE,Margny-lès-Compiègne,True,True
60383,MARGNY SUR MATZ,Margny-sur-Matz,False,False
60385,MAROLLES,Marolles,False,False
60386,MARQUEGLISE,Marquéglise,False,False
60387,MARSEILLE EN BEAUVAISIS,Marseille-en-Beauvaisis,True,False
60388,MARTINCOURT,Martincourt,False,False
60389,MAUCOURT,Maucourt,False,False
60390,MAULERS,Maulers,False,False
60391,MAYSEL,Maysel,False,False
60392,MELICOCQ,Mélicocq,True,False
60393,MELLO,Mello,False,False
60394,MENEVILLERS,Ménévillers,False,False
60395,MERU,Méru,True,True
60396,MERY LA BATAILLE,Méry-la-Bataille,False,False
60397,MESNIL CONTEVILLE,Mesnil-Conteville,False,False
60398,MESNIL EN THELLE,Mesnil-en-Thelle,True,False
60399,MESNIL SAINT FIRMIN,Mesnil-Saint-Firmin,False,False
60400,MESNIL SUR BULLES,Mesnil-sur-Bulles,False,False
60401,MESNIL THERIBUS,Mesnil-Théribus,True,False
60402,MEUX,Meux,True,False
60403,MILLY SUR THERAIN,Milly-sur-Thérain,True,False
60404,MOGNEVILLE,Mogneville,True,False
60405,MOLIENS,Moliens,False,False
60406,MONCEAUX,Monceaux,False,False
60407,MONCEAUX L ABBAYE,Monceaux-l'Abbaye,False,False
60408,MONCHY HUMIERES,Monchy-Humières,True,False
60409,MONCHY SAINT ELOI,Monchy-Saint-Éloi,True,False
60410,MONDESCOURT,Mondescourt,False,False
60411,MONNEVILLE,Monneville,False,False
60412,MONTAGNY EN VEXIN,Montagny-en-Vexin,False,False
60413,MONTAGNY SAINTE FELICITE,Montagny-Sainte-Félicité,False,False
60414,MONTATAIRE,Montataire,True,True
60415,MONTEPILLOY,Montépilloy,False,False
60416,MONTGERAIN,Montgérain,False,False
60418,MONTIERS,Montiers,False,False
60420,MONTJAVOULT,Montjavoult,False,False
60421,MONT L EVEQUE,Mont-l'Évêque,False,False
60422,MONTLOGNON,Montlognon,False,False
60423,MONTMACQ,Montmacq,True,False
60424,MONTMARTIN,Montmartin,False,False
60425,MONTREUIL SUR BRECHE,Montreuil-sur-Brêche,False,False
60426,MONTREUIL SUR THERAIN,Montreuil-sur-Thérain,False,False
60427,MONTS,Monts,False,False
60428,MONT SAINT ADRIEN,Mont-Saint-Adrien,False,False
60429,MORANGLES,Morangles,False,False
60430,MORIENVAL,Morienval,True,False
60431,MORLINCOURT,Morlincourt,False,False
60432,MORTEFONTAINE,Mortefontaine,True,False
60433,MORTEFONTAINE EN THELLE,Mortefontaine-en-Thelle,True,False
60434,MORTEMER,Mortemer,False,False
60435,MORVILLERS,Morvillers,False,False
60436,MORY MONTCRUX,Mory-Montcrux,False,False
60437,MOUCHY LE CHATEL,Mouchy-le-Châtel,False,False
60438,MOULIN SOUS TOUVENT,Moulin-sous-Touvent,False,False
60439,MOUY,Mouy,True,True
60440,MOYENNEVILLE,Moyenneville,False,False
60441,MOYVILLERS,Moyvillers,True,False
60442,MUIDORGE,Muidorge,False,False
60443,MUIRANCOURT,Muirancourt,False,False
60444,MUREAUMONT,Mureaumont,False,False
60445,NAMPCEL,Nampcel,False,False
60446,NANTEUIL LE HAUDOUIN,Nanteuil-le-Haudouin,True,False
60447,NERY,Néry,False,False
60448,NEUFCHELLES,Neufchelles,False,False
60449,NEUFVY SUR ARONDE,Neufvy-sur-Aronde,False,False
60450,NEUILLY EN THELLE,Neuilly-en-Thelle,True,False
60451,NEUILLY SOUS CLERMONT,Neuilly-sous-Clermont,True,False
60452,NEUVILLE BOSC,Neuville-Bosc,False,False
60454,NEUVILLE EN HEZ,Neuville-en-Hez,True,False
60456,NEUVILLE ROY,Neuville-Roy,False,False
60457,NEUVILLE SAINT PIERRE,Neuville-Saint-Pierre,False,False
60458,NEUVILLE SUR OUDEUIL,Neuville-sur-Oudeuil,False,False
60459,NEUVILLE SUR RESSONS,Neuville-sur-Ressons,False,False
60460,NEUVILLE VAULT,Neuville-Vault,False,False
60461,NIVILLERS,Nivillers,True,False
60462,NOAILLES,Noailles,True,False
60463,NOGENT SUR OISE,Nogent-sur-Oise,True,True
60464,NOINTEL,Nointel,True,False
60465,NOIREMONT,Noirémont,False,False
60466,NOROY,Noroy,False,False
60468,NOURARD LE FRANC,Nourard-le-Franc,False,False
60469,NOVILLERS,Novillers,False,False
60470,NOYERS SAINT MARTIN,Noyers-Saint-Martin,False,False
60471,NOYON,Noyon,True,True
60472,OFFOY,Offoy,False,False
60473,OGNES,Ognes,False,False
60474,OGNOLLES,Ognolles,False,False
60476,OMECOURT,Omécourt,False,False
60477,ONS EN BRAY,Ons-en-Bray,True,False
60478,ORMOY LE DAVIEN,Ormoy-le-Davien,False,False
60479,ORMOY VILLERS,Ormoy-Villers,True,False
60480,OROER,Oroër,False,False
60481,ORROUY,Orrouy,True,False
60482,ORRY LA VILLE,Orry-la-Ville,True,False
60483,ORVILLERS SOREL,Orvillers-Sorel,False,False
60484,OUDEUIL,Oudeuil,False,False
60485,OURSEL MAISON,Oursel-Maison,False,False
60486,PAILLART,Paillart,False,False
60487,PARNES,Parnes,False,False
60488,PASSEL,Passel,False,False
60489,PEROY LES GOMBRIES,Péroy-les-Gombries,True,False
60490,PIERREFITTE EN BEAUVAISIS,Pierrefitte-en-Beauvaisis,False,False
60491,PIERREFONDS,Pierrefonds,True,False
60492,PIMPREZ,Pimprez,True,False
60493,PISSELEU,Pisseleu,False,False
60494,PLAILLY,Plailly,True,False
60495,PLAINVAL,Plainval,False,False
60496,PLAINVILLE,Plainville,False,False
60497,PLESSIER SUR BULLES,Plessier-sur-Bulles,False,False
60498,PLESSIER SUR SAINT JUST,Plessier-sur-Saint-Just,False,False
60499,PLESSIS DE ROYE,Plessis-de-Roye,False,False
60500,PLESSIS BELLEVILLE,Plessis-Belleville,True,False
60501,PLESSIS BRION,Plessis-Brion,True,False
60502,PLESSIS PATTE D OIE,Plessis-Patte-d'Oie,False,False
60503,PLOYRON,Ployron,False,False
60504,PONCHON,Ponchon,True,False
60505,PONTARME,Pontarmé,False,False
60506,PONT L EVEQUE,Pont-l'Évêque,True,False
60507,PONTOISE LES NOYON,Pontoise-lès-Noyon,False,False
60508,PONTPOINT,Pontpoint,True,False
60509,PONT SAINTE MAXENCE,Pont-Sainte-Maxence,True,True
60510,PORCHEUX,Porcheux,False,False
60511,PORQUERICOURT,Porquéricourt,False,False
60512,POUILLY,Pouilly,False,False
60513,PRECY SUR OISE,Précy-sur-Oise,True,False
60514,PREVILLERS,Prévillers,False,False
60515,PRONLEROY,Pronleroy,False,False
60516,PUISEUX EN BRAY,Puiseux-en-Bray,False,False
60517,PUISEUX LE HAUBERGER,Puiseux-le-Hauberger,True,False
60518,PUITS LA VALLEE,Puits-la-Vallée,False,False
60519,QUESMY,Quesmy,False,False
60520,QUESNEL AUBRY,Quesnel-Aubry,False,False
60521,QUINCAMPOIX FLEUZY,Quincampoix-Fleuzy,False,False
60522,QUINQUEMPOIX,Quinquempoix,False,False
60523,RAINVILLERS,Rainvillers,False,False
60524,RANTIGNY,Rantigny,True,False
60525,RARAY,Raray,False,False
60526,RAVENEL,Ravenel,True,False
60527,REEZ FOSSE MARTIN,Réez-Fosse-Martin,False,False
60528,REILLY,Reilly,False,False
60529,REMECOURT,Rémécourt,False,False
60530,REMERANGLES,Rémérangles,False,False
60531,REMY,Remy,True,False
60533,RESSONS SUR MATZ,Ressons-sur-Matz,True,False
60534,RETHONDES,Rethondes,False,False
60535,REUIL SUR BRECHE,Reuil-sur-Brêche,False,False
60536,RHUIS,Rhuis,False,False
60537,RIBECOURT DRESLINCOURT,Ribécourt-Dreslincourt,True,False
60538,RICQUEBOURG,Ricquebourg,False,False
60539,RIEUX,Rieux,True,False
60540,RIVECOURT,Rivecourt,False,False
60541,ROBERVAL,Roberval,False,False
60542,ROCHY CONDE,Rochy-Condé,True,False
60543,ROCQUEMONT,Rocquemont,False,False
60544,ROCQUENCOURT,Rocquencourt,False,False
60545,ROMESCAMPS,Romescamps,False,False
60546,ROSIERES,Rosières,False,False
60547,ROSOY,Rosoy,True,False
60548,ROSOY EN MULTIEN,Rosoy-en-Multien,False,False
60549,ROTANGY,Rotangy,False,False
60550,ROTHOIS,Rothois,False,False
60551,ROUSSELOY,Rousseloy,False,False
60552,ROUVILLE,Rouville,False,False
60553,ROUVILLERS,Rouvillers,False,False
60554,ROUVRES EN MULTIEN,Rouvres-en-Multien,False,False
60555,ROUVROY LES MERLES,Rouvroy-les-Merles,False,False
60556,ROYAUCOURT,Royaucourt,False,False
60557,ROY BOISSY,Roy-Boissy,False,False
60558,ROYE SUR MATZ,Roye-sur-Matz,False,False
60559,RUE SAINT PIERRE,Rue-Saint-Pierre,True,False
60560,RULLY,Rully,False,False
60561,RUSSY BEMONT,Russy-Bémont,False,False
60562,SACY LE GRAND,Sacy-le-Grand,True,False
60563,SACY LE PETIT,Sacy-le-Petit,False,False
60564,SAINS MORAINVILLERS,Sains-Morainvillers,False,False
60565,SAINT ANDRE FARIVILLERS,Saint-André-Farivillers,False,False
60566,SAINT ARNOULT,Saint-Arnoult,False,False
60567,SAINT AUBIN EN BRAY,Saint-Aubin-en-Bray,True,False
60568,SAINT AUBIN SOUS ERQUERY,Saint-Aubin-sous-Erquery,False,False
60569,SAINT CREPIN AUX BOIS,Saint-Crépin-aux-Bois,False,False
60570,SAINT CREPIN IBOUVILLERS,Saint-Crépin-Ibouvillers,True,False
